inquiry_id,priority,issue_category,issue_subcategory,channel,region,handled_by,hour_of_day,weekday,sla_breach_flag,resolution_minutes,sla_hours,created_at
INC00236,Low,Payment Failure,Insufficient Funds,Mobile App,West,Agent_13,12,0,0,742,72,2025-05-25 12:29:00
INC00237,Low,Transaction Mismatch,Duplicate Transaction,Email,North,Agent_34,10,5,0,656,72,2025-08-29 10:58:00
INC00238,Medium,Transaction Mismatch,Duplicate Transaction,Chat,East,Agent_98,9,6,0,488,48,2025-08-02 09:09:00
INC00239,Medium,Transaction Mismatch,Amount Mismatch,Email,Central,Agent_63,23,1,0,288,48,2025-09-08 23:41:00
INC00240,High,Payment Failure,Gateway Error,Phone,West,Agent_18,17,6,0,179,24,2025-04-05 17:41:00
INC00241,Medium,Delay,Processing Queue,Mobile App,West,Agent_3,2,2,1,,48,2025-04-29 02:45:00
INC00242,Medium,Delay,Processing Queue,Phone,Central,Agent_105,17,6,0,2507,48,2025-01-04 17:35:00
INC00243,Low,Delay,Clearing Delay,Chat,East,Agent_35,5,6,1,6254,72,2025-08-09 05:06:00
INC00244,Critical,Transaction Mismatch,Amount Mismatch,Phone,North,Agent_12,2,3,0,134,4,2025-07-23 02:23:00
INC00245,Low,Transaction Mismatch,Missing Transaction,Mobile App,West,Agent_83,12,0,0,477,72,2025-07-27 12:24:00
INC00246,Low,KYC/Documentation,Missing Documents,Mobile App,East,Agent_6,18,4,0,4287,72,2025-06-19 18:54:00
INC00247,Medium,KYC/Documentation,Mismatch Info,Chat,North,Agent_27,21,6,0,901,48,2025-02-08 21:59:00
INC00248,Low,Chargeback,Merchant Error,Mobile App,Central,Agent_43,22,6,0,947,72,2025-03-15 22:52:00
INC00249,Medium,Chargeback,Customer Dispute,Phone,West,Agent_30,23,3,0,884,48,2025-07-16 23:08:00
INC00250,Low,Payment Failure,Beneficiary Error,Phone,East,Agent_101,10,6,0,725,72,2025-02-08 10:38:00
INC00251,Medium,Payment Failure,Insufficient Funds,Mobile App,North,Agent_99,15,2,0,478,48,2025-08-19 15:14:00
INC00252,Low,Delay,Clearing Delay,Email,West,Agent_41,7,0,1,,72,2025-06-01 07:45:00
INC00253,Low,Chargeback,Merchant Error,Email,North,Agent_24,3,5,0,505,72,2025-07-04 03:05:00
INC00254,Low,Payment Failure,Gateway Error,Phone,Central,Agent_77,14,6,0,716,72,2025-08-09 14:35:00
INC00255,Medium,Transaction Mismatch,Amount Mismatch,Email,Central,Agent_67,12,1,1,,48,2025-06-16 12:00:00
INC00256,Low,Delay,Interbank Delay,Email,West,Agent_36,21,5,0,1980,72,2025-03-28 21:24:00
INC00257,High,Delay,Interbank Delay,Mobile App,Central,Agent_79,9,1,1,1523,24,2025-08-04 09:30:00
INC00258,Low,Transaction Mismatch,Duplicate Transaction,Chat,West,Agent_43,14,5,0,645,72,2025-04-11 14:06:00
INC00259,High,Transaction Mismatch,Missing Transaction,Chat,South,Agent_51,20,6,0,500,24,2025-08-09 20:38:00
INC00260,High,Payment Failure,Beneficiary Error,Mobile App,East,Agent_105,9,5,1,,24,2025-06-13 09:47:00
INC00261,Critical,Payment Failure,Beneficiary Error,Phone,West,Agent_91,11,1,0,79,4,2025-07-21 11:07:00
INC00262,High,KYC/Documentation,Missing Documents,Mobile App,West,Agent_18,14,5,1,1688,24,2025-04-18 14:51:00
INC00263,High,Delay,Interbank Delay,Mobile App,Central,Agent_52,7,4,1,2666,24,2025-06-05 07:16:00
INC00264,Low,Chargeback,Customer Dispute,Chat,South,Agent_83,17,0,0,887,72,2025-08-03 17:02:00
INC00265,Critical,Payment Failure,Insufficient Funds,Phone,North,Agent_34,18,4,0,121,4,2025-01-23 18:41:00
INC00266,Medium,Payment Failure,Beneficiary Error,Mobile App,West,Agent_99,16,4,0,311,48,2025-04-24 16:47:00
INC00267,Medium,Transaction Mismatch,Duplicate Transaction,Email,East,Agent_40,4,0,0,-24,48,2025-09-14 04:22:00
INC00268,Medium,Payment Failure,Insufficient Funds,Mobile App,East,Agent_9,14,3,0,170,48,2025-06-25 14:50:00
INC00269,Medium,Delay,Interbank Delay,Email,South,Agent_67,1,2,1,3991,48,2025-06-03 01:51:00
INC00270,Low,Payment Failure,Insufficient Funds,Email,South,Agent_82,17,1,0,343,72,2025-03-31 17:10:00
INC00271,Medium,Payment Failure,Gateway Error,Phone,South,Agent_27,12,0,0,113,48,2025-08-10 12:01:00
INC00272,High,Delay,Clearing Delay,Chat,East,Agent_26,22,5,0,1383,24,2025-05-23 22:51:00
INC00273,Critical,KYC/Documentation,Mismatch Info,Mobile App,Central,Agent_51,3,6,1,371,4,2025-08-23 03:16:00
INC00274,High,Transaction Mismatch,Amount Mismatch,Chat,Central,Agent_76,11,5,0,258,24,2025-02-28 11:22:00
INC00275,Low,Delay,Interbank Delay,Email,Central,Agent_50,21,4,1,5917,72,2025-02-13 21:08:00
INC00276,Medium,Transaction Mismatch,Amount Mismatch,Email,Central,Agent_22,19,0,0,782,48,2025-08-03 19:08:00
INC00277,Medium,Transaction Mismatch,Duplicate Transaction,Phone,West,Agent_18,9,1,0,771,48,2025-09-08 09:08:00
INC00278,Medium,Account Access,MFA Issue,Mobile App,West,Agent_22,12,4,0,231,48,2025-04-10 12:35:00
INC00279,Low,Account Access,MFA Issue,Chat,South,Agent_100,18,3,0,101,72,2025-02-12 18:01:00
INC00280,Medium,Account Access,Locked Account,Chat,Central,Agent_106,18,6,0,205,48,2025-08-23 18:47:00
INC00281,Medium,Delay,Processing Queue,Phone,South,Agent_39,17,1,0,2880,48,2025-07-07 17:52:00
INC00282,Medium,KYC/Documentation,Missing Documents,Email,South,Agent_104,14,5,0,1657,48,2025-01-17 14:16:00
INC00283,Low,Transaction Mismatch,Missing Transaction,Email,North,Agent_73,22,0,0,1047,72,2025-06-29 22:39:00
INC00284,Critical,Payment Failure,Insufficient Funds,Chat,Central,Agent_116,17,0,0,122,4,2025-06-29 17:17:00
INC00285,Critical,Transaction Mismatch,Amount Mismatch,Email,South,Agent_32,4,2,1,258,4,2025-02-18 04:48:00
INC00286,Low,Fraud Detection,Suspicious Login,Chat,West,Agent_49,22,0,0,1092,72,2025-03-16 22:20:00
INC00287,Medium,KYC/Documentation,Missing Documents,Chat,West,Agent_63,2,3,0,1074,48,2025-08-20 02:40:00
INC00288,Low,Account Access,Locked Account,Mobile App,East,Agent_109,18,2,1,,72,2025-06-17 18:00:00
INC00289,Medium,Chargeback,Customer Dispute,Chat,East,Agent_71,17,0,0,1036,48,2025-02-02 17:25:00
INC00290,High,Account Access,Locked Account,Mobile App,North,Agent_16,18,6,0,-28,24,2025-03-08 18:54:00
INC00291,Low,Chargeback,Merchant Error,Email,East,Agent_21,14,6,0,1339,72,2025-03-22 14:29:00
INC00292,Medium,Fraud Detection,Account Takeover,Phone,West,Agent_81,2,3,0,585,48,2025-05-21 02:41:00
INC00293,Low,Fraud Detection,Suspicious Login,Email,West,Agent_10,23,5,0,942,72,2025-06-06 23:44:00
INC00294,Low,Account Access,Password Reset,Phone,West,Agent_89,18,0,0,243,72,2025-03-09 18:14:00
INC00295,High,Transaction Mismatch,Missing Transaction,Chat,East,Agent_18,15,0,0,221,24,2025-03-09 15:04:00
INC00296,Medium,Delay,Processing Queue,Email,West,Agent_45,4,2,0,2011,48,2025-07-15 04:41:00
INC00297,Medium,KYC/Documentation,Mismatch Info,Phone,North,Agent_18,20,0,0,1505,48,2025-04-20 20:47:00
INC00298,Low,Transaction Mismatch,Duplicate Transaction,Chat,North,Agent_32,18,3,0,-10,72,2025-03-05 18:46:00
INC00299,Low,KYC/Documentation,Verification Delay,Email,West,Agent_38,22,1,0,926,72,2025-05-26 22:01:00
INC00300,Medium,Delay,Interbank Delay,Phone,East,Agent_120,7,2,0,1598,48,2025-01-28 07:31:00
INC00301,Low,KYC/Documentation,Verification Delay,Mobile App,North,Agent_3,4,4,0,2033,72,2025-06-12 04:24:00
INC00302,High,Delay,Clearing Delay,Chat,Central,Agent_99,0,2,0,578,24,2025-02-04 00:16:00
INC00303,Medium,Delay,Processing Queue,Phone,East,Agent_11,13,5,0,2587,48,2025-08-01 13:44:00
INC00304,High,Transaction Mismatch,Missing Transaction,Phone,East,Agent_90,4,2,0,407,24,2025-04-15 04:34:00
INC00305,High,Delay,Clearing Delay,Phone,East,Agent_86,23,2,1,1547,24,2025-08-12 23:54:00
INC00306,Low,Delay,Clearing Delay,Chat,South,Agent_48,3,1,0,2688,72,2025-03-31 03:00:00
INC00307,High,Fraud Detection,Card Fraud,Chat,West,Agent_35,23,4,1,,24,2025-03-06 23:49:00
INC00308,Medium,Payment Failure,Insufficient Funds,Mobile App,Central,Agent_22,8,0,0,380,48,2025-02-02 08:45:00
INC00309,Medium,Delay,Processing Queue,Phone,North,Agent_110,5,2,0,841,48,2025-07-08 05:16:00
INC00310,Low,Transaction Mismatch,Amount Mismatch,Mobile App,South,Agent_42,7,2,0,861,72,2025-01-07 07:02:00
INC00311,Medium,Transaction Mismatch,Amount Mismatch,Phone,South,Agent_29,13,4,0,68,48,2025-05-08 13:58:00
INC00312,High,Transaction Mismatch,Duplicate Transaction,Chat,North,Agent_71,12,5,1,,24,2025-01-24 12:04:00
INC00313,Medium,Fraud Detection,Account Takeover,Chat,Central,Agent_64,0,5,0,550,48,2025-08-22 00:23:00
INC00314,Low,Account Access,Password Reset,Phone,South,Agent_70,23,5,0,296,72,2025-04-11 23:57:00
INC00315,Low,KYC/Documentation,Verification Delay,Chat,North,Agent_27,20,5,0,2241,72,2025-06-27 20:53:00
INC00316,Medium,Chargeback,Customer Dispute,Email,Central,Agent_53,13,5,0,477,48,2025-05-02 13:31:00
INC00317,Low,Payment Failure,Beneficiary Error,Mobile App,North,Agent_76,14,4,1,,72,2025-07-10 14:47:00
INC00318,High,Fraud Detection,Account Takeover,Mobile App,East,Agent_41,13,6,0,971,24,2025-02-01 13:42:00
INC00319,High,Chargeback,Customer Dispute,Email,North,Agent_22,8,3,0,525,24,2025-08-20 08:14:00
INC00320,Critical,Delay,Interbank Delay,Chat,West,Agent_34,14,2,1,509,4,2025-08-19 14:20:00
INC00321,Medium,Account Access,Locked Account,Chat,South,Agent_12,2,1,0,40,48,2025-03-03 02:10:00
INC00322,Low,Delay,Interbank Delay,Phone,West,Agent_110,11,4,1,,72,2025-05-08 11:25:00
INC00323,Low,Fraud Detection,Account Takeover,Phone,North,Agent_8,17,3,0,1858,72,2025-08-20 17:47:00
INC00324,Medium,Transaction Mismatch,Missing Transaction,Chat,North,Agent_3,4,4,0,670,48,2025-04-24 04:12:00
INC00325,Low,Transaction Mismatch,Amount Mismatch,Chat,North,Agent_6,6,1,0,917,72,2025-02-03 06:57:00
INC00326,Low,Payment Failure,Beneficiary Error,Mobile App,South,Agent_46,1,1,0,610,72,2025-08-25 01:10:00
INC00327,Low,Transaction Mismatch,Amount Mismatch,Email,East,Agent_64,5,0,0,446,72,2025-04-20 05:17:00
INC00328,Low,Delay,Interbank Delay,Email,Central,Agent_102,17,3,0,1976,72,2025-07-30 17:30:00
INC00329,High,Transaction Mismatch,Missing Transaction,Chat,West,Agent_35,12,5,0,174,24,2025-01-10 12:50:00
INC00330,Low,Fraud Detection,Account Takeover,Chat,Central,Agent_30,0,4,1,,72,2025-04-03 00:20:00
INC00331,High,Fraud Detection,Suspicious Login,Phone,South,Agent_74,3,0,0,539,24,2025-03-23 03:15:00
INC00332,Low,Chargeback,Customer Dispute,Chat,Central,Agent_4,11,5,0,269,72,2025-07-18 11:59:00
INC00333,High,Payment Failure,Gateway Error,Mobile App,Central,Agent_40,18,1,0,380,24,2025-06-30 18:36:00
INC00334,Low,Delay,Processing Queue,Phone,East,Agent_118,15,1,0,4187,72,2025-03-31 15:02:00
INC00335,Low,Delay,Interbank Delay,Email,North,Agent_109,4,1,0,3557,72,2025-04-14 04:21:00
INC00336,Medium,Chargeback,Merchant Error,Chat,South,Agent_21,2,0,0,178,48,2025-07-06 02:23:00
INC00337,Critical,Transaction Mismatch,Missing Transaction,Chat,South,Agent_86,20,2,1,296,4,2025-08-12 20:31:00
INC00338,Low,Account Access,Password Reset,Mobile App,Central,Agent_5,12,1,0,143,72,2025-03-31 12:19:00
INC00339,Low,KYC/Documentation,Mismatch Info,Mobile App,South,Agent_43,19,5,0,2831,72,2025-04-04 19:20:00
INC00340,High,Delay,Clearing Delay,Chat,West,Agent_2,7,0,0,1137,24,2025-02-09 07:22:00
INC00341,High,Delay,Interbank Delay,Phone,West,Agent_57,6,5,0,568,24,2025-05-16 06:15:00
INC00342,Low,Transaction Mismatch,Duplicate Transaction,Mobile App,Central,Agent_84,5,0,0,1173,72,2025-08-03 05:56:00
INC00343,Low,Account Access,Password Reset,Phone,North,Agent_44,5,6,0,207,72,2025-04-26 05:28:00
INC00344,Low,Delay,Clearing Delay,Mobile App,North,Agent_56,12,6,0,1064,72,2025-03-29 12:10:00
INC00345,Low,Delay,Clearing Delay,Email,West,Agent_90,19,3,1,,72,2025-03-26 19:56:00
INC00346,Low,Fraud Detection,Card Fraud,Mobile App,South,Agent_7,21,5,0,822,72,2025-05-16 21:18:00
INC00347,Medium,Fraud Detection,Suspicious Login,Phone,North,Agent_27,0,5,0,776,48,2025-07-04 00:27:00
INC00348,Low,Transaction Mismatch,Amount Mismatch,Mobile App,East,Agent_12,20,6,0,915,72,2025-03-29 20:18:00
INC00349,Medium,Transaction Mismatch,Amount Mismatch,Mobile App,West,Agent_34,5,5,1,,48,2025-07-18 05:23:00
INC00350,Medium,Delay,Processing Queue,Chat,Central,Agent_53,8,6,0,1807,48,2025-04-26 08:36:00
INC00351,Medium,Transaction Mismatch,Missing Transaction,Mobile App,Central,Agent_113,17,0,1,,48,2025-04-27 17:03:00
INC00352,Low,Transaction Mismatch,Missing Transaction,Email,North,Agent_97,15,4,0,101,72,2025-05-01 15:19:00
INC00353,Low,KYC/Documentation,Missing Documents,Mobile App,South,Agent_106,5,1,0,3109,72,2025-08-18 05:10:00
INC00354,Low,KYC/Documentation,Missing Documents,Chat,East,Agent_67,19,1,0,2616,72,2025-03-17 19:16:00
INC00355,High,Payment Failure,Beneficiary Error,Email,South,Agent_73,0,6,0,294,24,2025-08-23 00:50:00
INC00356,High,Delay,Interbank Delay,Mobile App,East,Agent_50,3,5,0,769,24,2025-02-21 03:36:00
INC00357,Medium,Delay,Interbank Delay,Mobile App,North,Agent_51,18,6,0,1726,48,2025-09-06 18:38:00
INC00358,High,Account Access,MFA Issue,Chat,East,Agent_36,22,4,0,38,24,2025-06-19 22:15:00
INC00359,Low,Chargeback,Customer Dispute,Mobile App,East,Agent_35,22,2,1,,72,2025-09-09 22:43:00
INC00360,High,Fraud Detection,Card Fraud,Mobile App,Central,Agent_112,19,6,0,684,24,2025-08-02 19:41:00
INC00361,Medium,Delay,Interbank Delay,Phone,South,Agent_25,1,5,0,2417,48,2025-07-11 01:32:00
INC00362,Medium,Transaction Mismatch,Duplicate Transaction,Mobile App,Central,Agent_51,1,0,0,215,48,2025-04-13 01:15:00
INC00363,Medium,Transaction Mismatch,Missing Transaction,Chat,East,Agent_21,21,3,0,626,48,2025-03-05 21:01:00
INC00364,Low,Delay,Clearing Delay,Email,South,Agent_83,23,2,0,3124,72,2025-05-13 23:53:00
INC00365,Low,Account Access,Locked Account,Phone,West,Agent_117,21,6,0,426,72,2025-04-26 21:13:00
INC00366,Low,KYC/Documentation,Missing Documents,Chat,East,Agent_55,20,0,0,980,72,2025-03-09 20:11:00
INC00367,Medium,Fraud Detection,Account Takeover,Mobile App,Central,Agent_14,11,6,0,699,48,2025-07-12 11:29:00
INC00368,Medium,KYC/Documentation,Mismatch Info,Chat,North,Agent_62,16,6,0,1546,48,2025-01-04 16:42:00
INC00369,Low,Transaction Mismatch,Duplicate Transaction,Chat,South,Agent_20,10,0,0,611,72,2025-02-02 10:17:00
INC00370,Medium,KYC/Documentation,Mismatch Info,Email,North,Agent_84,1,0,0,508,48,2025-05-04 01:51:00
INC00371,Medium,Transaction Mismatch,Duplicate Transaction,Email,East,Agent_93,9,5,0,104,48,2025-09-12 09:16:00
INC00372,Low,Account Access,Locked Account,Email,Central,Agent_24,21,4,1,,72,2025-04-24 21:34:00
INC00373,High,Account Access,Locked Account,Email,East,Agent_84,3,6,0,170,24,2025-05-31 03:30:00
INC00374,Medium,Account Access,MFA Issue,Chat,East,Agent_75,7,6,0,195,48,2025-02-15 07:22:00
INC00375,Medium,Transaction Mismatch,Missing Transaction,Mobile App,South,Agent_65,14,6,0,517,48,2025-05-31 14:54:00
INC00376,High,Fraud Detection,Card Fraud,Email,East,Agent_53,21,1,0,480,24,2025-03-03 21:24:00
INC00377,Medium,Account Access,Password Reset,Chat,North,Agent_1,4,6,0,119,48,2025-08-23 04:20:00
INC00378,High,Account Access,Locked Account,Phone,South,Agent_79,8,3,0,144,24,2025-08-20 08:13:00
INC00379,Low,Transaction Mismatch,Duplicate Transaction,Email,East,Agent_2,20,1,0,312,72,2025-08-11 20:27:00
INC00380,Medium,Account Access,Locked Account,Chat,East,Agent_17,16,6,0,173,48,2025-06-14 16:12:00
INC00381,High,Transaction Mismatch,Amount Mismatch,Chat,West,Agent_94,12,6,0,250,24,2025-02-22 12:32:00
INC00382,Critical,Chargeback,Merchant Error,Email,South,Agent_117,13,0,1,315,4,2025-06-22 13:56:00
INC00383,Low,Account Access,Password Reset,Email,North,Agent_47,0,6,0,136,72,2025-07-26 00:14:00
INC00384,Medium,Fraud Detection,Suspicious Login,Phone,North,Agent_7,12,1,0,563,48,2025-01-20 12:56:00
INC00385,Medium,Delay,Interbank Delay,Phone,East,Agent_54,13,6,0,516,48,2025-03-01 13:28:00
INC00386,Low,Payment Failure,Beneficiary Error,Phone,Central,Agent_93,21,5,0,995,72,2025-02-21 21:33:00
INC00387,Medium,Delay,Clearing Delay,Email,East,Agent_91,9,0,0,1673,48,2025-03-02 09:07:00
INC00388,Medium,Payment Failure,Gateway Error,Email,North,Agent_2,9,2,0,550,48,2025-07-29 09:10:00
INC00389,High,Account Access,Password Reset,Phone,North,Agent_116,3,6,0,249,24,2025-02-15 03:53:00
INC00390,Low,Chargeback,Merchant Error,Email,North,Agent_110,20,1,0,1255,72,2025-05-12 20:14:00
INC00391,Low,Transaction Mismatch,Missing Transaction,Phone,North,Agent_110,11,4,0,676,72,2025-05-29 11:51:00
INC00392,Critical,Transaction Mismatch,Duplicate Transaction,Phone,East,Agent_105,21,3,0,53,4,2025-03-12 21:41:00
INC00393,Low,Transaction Mismatch,Duplicate Transaction,Mobile App,West,Agent_84,5,3,0,1361,72,2025-06-25 05:07:00
INC00394,Low,Account Access,Password Reset,Mobile App,Central,Agent_87,3,4,0,303,72,2025-03-27 03:08:00
INC00395,Low,Account Access,Locked Account,Email,West,Agent_118,5,3,0,260,72,2025-08-13 05:39:00
INC00396,Low,Transaction Mismatch,Amount Mismatch,Email,East,Agent_67,3,0,0,666,72,2025-09-07 03:56:00
INC00397,Medium,Fraud Detection,Account Takeover,Email,Central,Agent_115,13,2,0,714,48,2025-02-18 13:42:00
INC00398,High,Delay,Interbank Delay,Phone,West,Agent_42,0,2,0,936,24,2025-01-28 00:41:00
INC00399,Medium,Payment Failure,Beneficiary Error,Email,North,Agent_59,10,0,0,58,48,2025-05-04 10:17:00
INC00400,Low,KYC/Documentation,Verification Delay,Phone,North,Agent_52,18,6,0,2630,72,2025-08-16 18:28:00
INC00401,High,Delay,Clearing Delay,Chat,Central,Agent_72,1,4,0,913,24,2025-07-31 01:35:00
INC00402,High,Chargeback,Merchant Error,Mobile App,East,Agent_72,20,3,0,638,24,2025-04-16 20:42:00
INC00403,Low,Account Access,Password Reset,Phone,East,Agent_46,22,0,0,277,72,2025-08-31 22:42:00
INC00404,High,Account Access,Password Reset,Mobile App,North,Agent_33,17,5,0,112,24,2025-05-30 17:33:00
INC00405,Medium,KYC/Documentation,Missing Documents,Chat,North,Agent_97,6,5,0,793,48,2025-04-11 06:07:00
INC00406,Low,KYC/Documentation,Mismatch Info,Mobile App,Central,Agent_65,1,5,0,1986,72,2025-08-01 01:59:00
INC00407,High,Account Access,Locked Account,Mobile App,Central,Agent_100,15,1,0,246,24,2025-03-10 15:00:00
INC00408,Low,Account Access,Password Reset,Chat,Central,Agent_113,22,2,0,260,72,2025-04-01 22:37:00
INC00409,Low,Account Access,Password Reset,Chat,West,Agent_104,13,3,0,110,72,2025-07-16 13:38:00
INC00410,Medium,Account Access,Locked Account,Chat,Central,Agent_81,4,1,0,221,48,2025-03-10 04:26:00
INC00411,Low,Account Access,Locked Account,Email,Central,Agent_70,6,2,0,486,72,2025-04-22 06:13:00
INC00412,Medium,Transaction Mismatch,Duplicate Transaction,Mobile App,Central,Agent_37,22,0,0,318,48,2025-06-15 22:07:00
INC00413,Low,Delay,Clearing Delay,Chat,South,Agent_37,0,2,0,2061,72,2025-08-05 00:33:00
INC00414,Low,Account Access,MFA Issue,Chat,West,Agent_14,4,5,0,362,72,2025-05-09 04:53:00
INC00415,High,Transaction Mismatch,Missing Transaction,Chat,North,Agent_119,23,5,0,280,24,2025-04-25 23:41:00
INC00416,Critical,Chargeback,Merchant Error,Chat,South,Agent_80,12,2,0,130,4,2025-07-15 12:26:00
INC00417,Low,Account Access,Locked Account,Email,South,Agent_38,7,5,0,491,72,2025-08-15 07:58:00
INC00418,Medium,Fraud Detection,Card Fraud,Phone,West,Agent_36,5,1,0,479,48,2025-08-18 05:43:00
INC00419,Low,KYC/Documentation,Missing Documents,Email,North,Agent_20,4,5,0,2829,72,2025-05-16 04:10:00
INC00420,Medium,Chargeback,Merchant Error,Chat,North,Agent_101,19,0,0,825,48,2025-06-15 19:03:00
INC00421,Low,Payment Failure,Beneficiary Error,Mobile App,North,Agent_45,16,4,0,650,72,2025-06-12 16:14:00
INC00422,Low,Transaction Mismatch,Duplicate Transaction,Mobile App,Central,Agent_106,6,4,0,390,72,2025-04-24 06:42:00
INC00423,Medium,Transaction Mismatch,Missing Transaction,Phone,East,Agent_49,3,0,0,443,48,2025-01-05 03:42:00
INC00424,High,Account Access,Password Reset,Chat,Central,Agent_103,12,5,0,216,24,2025-02-28 12:16:00
INC00425,Low,KYC/Documentation,Missing Documents,Phone,South,Agent_99,15,0,0,2294,72,2025-08-17 15:02:00
INC00426,High,Account Access,Password Reset,Phone,South,Agent_69,20,6,0,132,24,2025-01-04 20:04:00
INC00427,Low,Account Access,Password Reset,Phone,North,Agent_10,20,1,0,179,72,2025-08-11 20:52:00
INC00428,High,Payment Failure,Beneficiary Error,Mobile App,West,Agent_58,5,2,0,359,24,2025-01-28 05:50:00
INC00429,Medium,Transaction Mismatch,Amount Mismatch,Phone,Central,Agent_6,13,0,1,,48,2025-07-27 13:20:00
INC00430,Low,Delay,Processing Queue,Mobile App,West,Agent_51,11,5,0,-23,72,2025-02-07 11:59:00
INC00431,Low,Fraud Detection,Suspicious Login,Chat,South,Agent_39,15,4,1,,72,2025-01-16 15:10:00
INC00432,Low,Payment Failure,Gateway Error,Mobile App,Central,Agent_71,0,5,0,577,72,2025-07-11 00:35:00
INC00433,Low,Account Access,Locked Account,Email,South,Agent_24,9,4,0,223,72,2025-02-13 09:13:00
INC00434,Medium,Fraud Detection,Card Fraud,Phone,Central,Agent_60,19,4,0,858,48,2025-04-24 19:53:00
INC00435,Medium,Fraud Detection,Card Fraud,Chat,East,Agent_17,9,5,0,531,48,2025-02-07 09:42:00
INC00436,Low,Delay,Clearing Delay,Chat,Central,Agent_20,3,4,0,1560,72,2025-05-01 03:18:00
INC00437,High,Delay,Clearing Delay,Mobile App,East,Agent_108,10,0,0,960,24,2025-07-06 10:27:00
INC00438,Medium,Transaction Mismatch,Duplicate Transaction,Chat,West,Agent_71,4,5,0,760,48,2025-07-04 04:43:00
INC00439,High,Delay,Interbank Delay,Email,East,Agent_94,5,2,0,1179,24,2025-02-25 05:41:00
INC00440,Medium,Delay,Processing Queue,Mobile App,Central,Agent_28,23,0,0,2777,48,2025-02-09 23:04:00
INC00441,Medium,KYC/Documentation,Mismatch Info,Chat,West,Agent_29,17,0,0,720,48,2025-01-19 17:16:00
INC00442,Low,Payment Failure,Insufficient Funds,Email,Central,Agent_88,4,4,1,,72,2025-05-29 04:29:00
